virtual mem: 22378,	physical mem: 11370,	 value: 21
virtual mem: 39304,	physical mem: 55688,	 value: 0
virtual mem: 11171,	physical mem: 40099,	 value: -24
virtual mem: 8079,	physical mem: 33935,	 value: -29
virtual mem: 52879,	physical mem: 47759,	 value: -93
virtual mem: 5123,	physical mem: 15107,	 value: 0
virtual mem: 4356,	physical mem: 58628,	 value: 0
virtual mem: 45745,	physical mem: 7857,	 value: 0
virtual mem: 32952,	physical mem: 4280,	 value: 0
virtual mem: 4657,	physical mem: 27697,	 value: 0
virtual mem: 24142,	physical mem: 33614,	 value: 23
virtual mem: 23319,	physical mem: 20503,	 value: -59
virtual mem: 13607,	physical mem: 53031,	 value: 73
virtual mem: 46304,	physical mem: 50144,	 value: 0
virtual mem: 17677,	physical mem: 9741,	 value: 0
virtual mem: 59691,	physical mem: 47403,	 value: 74
virtual mem: 50967,	physical mem: 42775,	 value: -59
virtual mem: 7817,	physical mem: 57993,	 value: 0
virtual mem: 8545,	physical mem: 20065,	 value: 0
virtual mem: 55297,	physical mem: 58113,	 value: 0
virtual mem: 52954,	physical mem: 47834,	 value: 51
virtual mem: 39720,	physical mem: 38184,	 value: 0
virtual mem: 18455,	physical mem: 5399,	 value: 5
virtual mem: 30349,	physical mem: 59021,	 value: 0
virtual mem: 63270,	physical mem: 16934,	 value: 61
virtual mem: 27156,	physical mem: 28692,	 value: 0
virtual mem: 20614,	physical mem: 56966,	 value: 20
virtual mem: 19372,	physical mem: 14252,	 value: 0
virtual mem: 48689,	physical mem: 32817,	 value: 0
virtual mem: 49386,	physical mem: 8682,	 value: 48
virtual mem: 50584,	physical mem: 18584,	 value: 0
virtual mem: 51936,	physical mem: 27360,	 value: 0
virtual mem: 34705,	physical mem: 18065,	 value: 0
virtual mem: 13653,	physical mem: 53077,	 value: 0
virtual mem: 50077,	physical mem: 59293,	 value: 0
virtual mem: 54518,	physical mem: 19446,	 value: 53
virtual mem: 41482,	physical mem: 41738,	 value: 40
virtual mem: 4169,	physical mem: 50761,	 value: 0
virtual mem: 36118,	physical mem: 54550,	 value: 35
virtual mem: 9584,	physical mem: 59504,	 value: 0
virtual mem: 18490,	physical mem: 5434,	 value: 18
virtual mem: 55420,	physical mem: 58236,	 value: 0
virtual mem: 5708,	physical mem: 52044,	 value: 0
virtual mem: 23506,	physical mem: 20690,	 value: 22
virtual mem: 15391,	physical mem: 31775,	 value: 7
virtual mem: 36368,	physical mem: 14352,	 value: 0
virtual mem: 38976,	physical mem: 3904,	 value: 0
virtual mem: 50406,	physical mem: 14054,	 value: 49
virtual mem: 49236,	physical mem: 8532,	 value: 0
virtual mem: 65035,	physical mem: 48395,	 value: -126
virtual mem: 30120,	physical mem: 680,	 value: 0
virtual mem: 62551,	physical mem: 343,	 value: 21
virtual mem: 46809,	physical mem: 55513,	 value: 0
virtual mem: 21687,	physical mem: 52407,	 value: 45
virtual mem: 53839,	physical mem: 54095,	 value: -109
virtual mem: 2098,	physical mem: 35122,	 value: 2
virtual mem: 12364,	physical mem: 45132,	 value: 0
virtual mem: 45366,	physical mem: 45878,	 value: 44
virtual mem: 50437,	physical mem: 18437,	 value: 0
virtual mem: 36675,	physical mem: 35651,	 value: -48
virtual mem: 55382,	physical mem: 58198,	 value: 54
virtual mem: 11846,	physical mem: 59718,	 value: 11
virtual mem: 49127,	physical mem: 50663,	 value: -7
virtual mem: 19900,	physical mem: 36540,	 value: 0
virtual mem: 20554,	physical mem: 56906,	 value: 20
virtual mem: 19219,	physical mem: 14099,	 value: -60
virtual mem: 51483,	physical mem: 15899,	 value: 70
virtual mem: 58090,	physical mem: 3306,	 value: 56
virtual mem: 39074,	physical mem: 4002,	 value: 38
virtual mem: 16060,	physical mem: 21180,	 value: 0
virtual mem: 10447,	physical mem: 14799,	 value: 51
virtual mem: 54169,	physical mem: 51865,	 value: 0
virtual mem: 20634,	physical mem: 56986,	 value: 20
virtual mem: 57555,	physical mem: 38099,	 value: 52
virtual mem: 61210,	physical mem: 42266,	 value: 59
virtual mem: 269,	physical mem: 57101,	 value: 0
virtual mem: 33154,	physical mem: 53634,	 value: 32
virtual mem: 64487,	physical mem: 5095,	 value: -7
virtual mem: 61223,	physical mem: 42279,	 value: -55
virtual mem: 47292,	physical mem: 29884,	 value: 0
virtual mem: 21852,	physical mem: 24156,	 value: 0
virtual mem: 5281,	physical mem: 15265,	 value: 0
virtual mem: 45912,	physical mem: 51032,	 value: 0
virtual mem: 32532,	physical mem: 9492,	 value: 0
virtual mem: 63067,	physical mem: 22107,	 value: -106
virtual mem: 41683,	physical mem: 41939,	 value: -76
virtual mem: 20981,	physical mem: 39157,	 value: 0
virtual mem: 33881,	physical mem: 42073,	 value: 0
virtual mem: 41785,	physical mem: 38713,	 value: 0
virtual mem: 4580,	physical mem: 58852,	 value: 0
virtual mem: 41389,	physical mem: 25005,	 value: 0
virtual mem: 28572,	physical mem: 28060,	 value: 0
virtual mem: 782,	physical mem: 7950,	 value: 0
virtual mem: 30273,	physical mem: 58945,	 value: 0
virtual mem: 62267,	physical mem: 23867,	 value: -50
virtual mem: 17922,	physical mem: 18690,	 value: 17
virtual mem: 63238,	physical mem: 16902,	 value: 61
virtual mem: 3308,	physical mem: 40428,	 value: 0
virtual mem: 26545,	physical mem: 24497,	 value: 0
virtual mem: 44395,	physical mem: 44907,	 value: 90
virtual mem: 39120,	physical mem: 4048,	 value: 0
virtual mem: 21706,	physical mem: 52426,	 value: 21
virtual mem: 7144,	physical mem: 26600,	 value: 0
virtual mem: 30244,	physical mem: 58916,	 value: 0
virtual mem: 3725,	physical mem: 10125,	 value: 0
virtual mem: 54632,	physical mem: 48744,	 value: 0
virtual mem: 30574,	physical mem: 16238,	 value: 29
virtual mem: 8473,	physical mem: 19993,	 value: 0
virtual mem: 12386,	physical mem: 45154,	 value: 12
virtual mem: 41114,	physical mem: 8858,	 value: 40
virtual mem: 57930,	physical mem: 3146,	 value: 56
virtual mem: 15341,	physical mem: 32493,	 value: 0
virtual mem: 15598,	physical mem: 31982,	 value: 15
virtual mem: 59922,	physical mem: 10514,	 value: 58
virtual mem: 18226,	physical mem: 2354,	 value: 17
virtual mem: 48162,	physical mem: 17698,	 value: 47
virtual mem: 41250,	physical mem: 24866,	 value: 40
virtual mem: 1512,	physical mem: 51688,	 value: 0
virtual mem: 2546,	physical mem: 4850,	 value: 2
virtual mem: 41682,	physical mem: 41938,	 value: 40
virtual mem: 322,	physical mem: 57154,	 value: 0
virtual mem: 880,	physical mem: 8048,	 value: 0
virtual mem: 20891,	physical mem: 39067,	 value: 102
virtual mem: 56604,	physical mem: 13340,	 value: 0
virtual mem: 40166,	physical mem: 1254,	 value: 39
virtual mem: 26791,	physical mem: 42663,	 value: 41
virtual mem: 44560,	physical mem: 11024,	 value: 0
virtual mem: 38698,	physical mem: 46890,	 value: 37
virtual mem: 64127,	physical mem: 4479,	 value: -97
virtual mem: 15028,	physical mem: 24756,	 value: 0
virtual mem: 38669,	physical mem: 46861,	 value: 0
virtual mem: 45637,	physical mem: 7749,	 value: 0
virtual mem: 43151,	physical mem: 17551,	 value: 35
virtual mem: 9465,	physical mem: 23033,	 value: 0
virtual mem: 2498,	physical mem: 4802,	 value: 2
virtual mem: 13978,	physical mem: 31386,	 value: 13
virtual mem: 16326,	physical mem: 56006,	 value: 15
virtual mem: 51442,	physical mem: 32754,	 value: 50
virtual mem: 34845,	physical mem: 26653,	 value: 0
virtual mem: 63667,	physical mem: 28339,	 value: 44
virtual mem: 39370,	physical mem: 55754,	 value: 38
virtual mem: 55671,	physical mem: 60023,	 value: 93
virtual mem: 64496,	physical mem: 5104,	 value: 0
virtual mem: 7767,	physical mem: 57943,	 value: -107
virtual mem: 6283,	physical mem: 7563,	 value: 34
virtual mem: 55884,	physical mem: 34636,	 value: 0
virtual mem: 61103,	physical mem: 6063,	 value: -85
virtual mem: 10184,	physical mem: 60360,	 value: 0
virtual mem: 39543,	physical mem: 43383,	 value: -99
virtual mem: 9555,	physical mem: 59475,	 value: 84
virtual mem: 13963,	physical mem: 31371,	 value: -94
virtual mem: 58975,	physical mem: 14943,	 value: -105
virtual mem: 19537,	physical mem: 22609,	 value: 0
virtual mem: 6101,	physical mem: 9429,	 value: 0
virtual mem: 41421,	physical mem: 25037,	 value: 0
virtual mem: 45502,	physical mem: 46014,	 value: 44
virtual mem: 29328,	physical mem: 37008,	 value: 0
virtual mem: 8149,	physical mem: 34005,	 value: 0
virtual mem: 25450,	physical mem: 60522,	 value: 24
virtual mem: 58944,	physical mem: 14912,	 value: 0
virtual mem: 50666,	physical mem: 18666,	 value: 49
virtual mem: 23084,	physical mem: 35884,	 value: 0
virtual mem: 36468,	physical mem: 14452,	 value: 0
virtual mem: 33645,	physical mem: 60781,	 value: 0
virtual mem: 25002,	physical mem: 52650,	 value: 24
virtual mem: 53715,	physical mem: 979,	 value: 116
virtual mem: 60173,	physical mem: 57613,	 value: 0
virtual mem: 46354,	physical mem: 50194,	 value: 45
virtual mem: 4708,	physical mem: 27748,	 value: 0
virtual mem: 28208,	physical mem: 34864,	 value: 0
virtual mem: 58844,	physical mem: 55260,	 value: 0
virtual mem: 22173,	physical mem: 56733,	 value: 0
virtual mem: 8535,	physical mem: 20055,	 value: 85
virtual mem: 42261,	physical mem: 10773,	 value: 0
virtual mem: 29687,	physical mem: 49655,	 value: -3
virtual mem: 37799,	physical mem: 29351,	 value: -23
virtual mem: 22566,	physical mem: 2854,	 value: 22
virtual mem: 62520,	physical mem: 312,	 value: 0
virtual mem: 4098,	physical mem: 50690,	 value: 4
virtual mem: 47999,	physical mem: 25727,	 value: -33
virtual mem: 49660,	physical mem: 45564,	 value: 0
virtual mem: 37063,	physical mem: 18375,	 value: 49
virtual mem: 41856,	physical mem: 38784,	 value: 0
virtual mem: 5417,	physical mem: 21545,	 value: 0
virtual mem: 48856,	physical mem: 32984,	 value: 0
virtual mem: 10682,	physical mem: 27578,	 value: 10
virtual mem: 22370,	physical mem: 11362,	 value: 21
virtual mem: 63281,	physical mem: 16945,	 value: 0
virtual mem: 62452,	physical mem: 24052,	 value: 0
virtual mem: 50532,	physical mem: 18532,	 value: 0
virtual mem: 9022,	physical mem: 48190,	 value: 8
virtual mem: 59300,	physical mem: 10404,	 value: 0
virtual mem: 58660,	physical mem: 55076,	 value: 0
virtual mem: 56401,	physical mem: 51281,	 value: 0
virtual mem: 8518,	physical mem: 20038,	 value: 8
virtual mem: 63066,	physical mem: 22106,	 value: 61
virtual mem: 63250,	physical mem: 16914,	 value: 61
virtual mem: 48592,	physical mem: 2000,	 value: 0
virtual mem: 28771,	physical mem: 1379,	 value: 24
virtual mem: 37673,	physical mem: 29225,	 value: 0
virtual mem: 60776,	physical mem: 23656,	 value: 0
virtual mem: 56438,	physical mem: 51318,	 value: 55
virtual mem: 60424,	physical mem: 7176,	 value: 0
virtual mem: 39993,	physical mem: 1081,	 value: 0
virtual mem: 56004,	physical mem: 34756,	 value: 0
virtual mem: 59002,	physical mem: 14970,	 value: 57
virtual mem: 33982,	physical mem: 42174,	 value: 33
virtual mem: 25498,	physical mem: 60570,	 value: 24
virtual mem: 57047,	physical mem: 37591,	 value: -75
virtual mem: 1401,	physical mem: 51577,	 value: 0
virtual mem: 15130,	physical mem: 32282,	 value: 14
virtual mem: 42960,	physical mem: 19664,	 value: 0
virtual mem: 61827,	physical mem: 22403,	 value: 96
virtual mem: 32442,	physical mem: 7098,	 value: 31
virtual mem: 64304,	physical mem: 4912,	 value: 0
virtual mem: 30273,	physical mem: 58945,	 value: 0
virtual mem: 38082,	physical mem: 37314,	 value: 37
virtual mem: 22404,	physical mem: 11396,	 value: 0
virtual mem: 3808,	physical mem: 10208,	 value: 0
virtual mem: 16883,	physical mem: 48115,	 value: 124
virtual mem: 23111,	physical mem: 35911,	 value: -111
virtual mem: 62417,	physical mem: 24017,	 value: 0
virtual mem: 60364,	physical mem: 57804,	 value: 0
virtual mem: 4542,	physical mem: 58814,	 value: 4
virtual mem: 14829,	physical mem: 33517,	 value: 0
virtual mem: 44964,	physical mem: 13220,	 value: 0
virtual mem: 33924,	physical mem: 42116,	 value: 0
virtual mem: 2141,	physical mem: 35165,	 value: 0
virtual mem: 19245,	physical mem: 14125,	 value: 0
virtual mem: 47168,	physical mem: 29760,	 value: 0
virtual mem: 24048,	physical mem: 39664,	 value: 0
virtual mem: 1022,	physical mem: 8190,	 value: 0
virtual mem: 23075,	physical mem: 35875,	 value: -120
virtual mem: 24888,	physical mem: 52536,	 value: 0
virtual mem: 49247,	physical mem: 8543,	 value: 23
virtual mem: 4900,	physical mem: 13604,	 value: 0
virtual mem: 22656,	physical mem: 2944,	 value: 0
virtual mem: 34117,	physical mem: 60997,	 value: 0
virtual mem: 55555,	physical mem: 59907,	 value: 64
virtual mem: 48947,	physical mem: 50483,	 value: -52
virtual mem: 59533,	physical mem: 25997,	 value: 0
virtual mem: 21312,	physical mem: 9024,	 value: 0
virtual mem: 21415,	physical mem: 9127,	 value: -23
virtual mem: 813,	physical mem: 7981,	 value: 0
virtual mem: 19419,	physical mem: 14299,	 value: -10
virtual mem: 1999,	physical mem: 33231,	 value: -13
virtual mem: 20155,	physical mem: 40635,	 value: -82
virtual mem: 21521,	physical mem: 52241,	 value: 0
virtual mem: 13670,	physical mem: 53094,	 value: 13
virtual mem: 19289,	physical mem: 14169,	 value: 0
virtual mem: 58483,	physical mem: 15475,	 value: 28
virtual mem: 41318,	physical mem: 24934,	 value: 40
virtual mem: 16151,	physical mem: 55831,	 value: -59
virtual mem: 13611,	physical mem: 53035,	 value: 74
virtual mem: 21514,	physical mem: 52234,	 value: 21
virtual mem: 13499,	physical mem: 36283,	 value: 46
virtual mem: 45583,	physical mem: 7695,	 value: -125
virtual mem: 49013,	physical mem: 50549,	 value: 0
virtual mem: 64843,	physical mem: 2123,	 value: 82
virtual mem: 63485,	physical mem: 17149,	 value: 0
virtual mem: 38697,	physical mem: 46889,	 value: 0
virtual mem: 59188,	physical mem: 10292,	 value: 0
virtual mem: 24593,	physical mem: 38417,	 value: 0
virtual mem: 57641,	physical mem: 61225,	 value: 0
virtual mem: 36524,	physical mem: 14508,	 value: 0
virtual mem: 56980,	physical mem: 37524,	 value: 0
virtual mem: 36810,	physical mem: 35786,	 value: 35
virtual mem: 6096,	physical mem: 9424,	 value: 0
virtual mem: 11070,	physical mem: 39998,	 value: 10
virtual mem: 60124,	physical mem: 10716,	 value: 0
virtual mem: 37576,	physical mem: 21448,	 value: 0
virtual mem: 15096,	physical mem: 24824,	 value: 0
virtual mem: 45247,	physical mem: 49087,	 value: 47
virtual mem: 32783,	physical mem: 4111,	 value: 3
virtual mem: 58390,	physical mem: 15382,	 value: 57
virtual mem: 60873,	physical mem: 23753,	 value: 0
virtual mem: 23719,	physical mem: 54951,	 value: 41
virtual mem: 24385,	physical mem: 1601,	 value: 0
virtual mem: 22307,	physical mem: 11299,	 value: -56
virtual mem: 17375,	physical mem: 61663,	 value: -9
virtual mem: 15990,	physical mem: 21110,	 value: 15
virtual mem: 20526,	physical mem: 56878,	 value: 20
virtual mem: 25904,	physical mem: 36656,	 value: 0
virtual mem: 42224,	physical mem: 46320,	 value: 0
virtual mem: 9311,	physical mem: 22879,	 value: 23
virtual mem: 7862,	physical mem: 58038,	 value: 7
virtual mem: 3835,	physical mem: 10235,	 value: -66
virtual mem: 30535,	physical mem: 16199,	 value: -47
virtual mem: 65179,	physical mem: 48539,	 value: -90
virtual mem: 57387,	physical mem: 37931,	 value: 10
virtual mem: 63579,	physical mem: 28251,	 value: 22
virtual mem: 4946,	physical mem: 13650,	 value: 4
virtual mem: 9037,	physical mem: 48205,	 value: 0
virtual mem: 61033,	physical mem: 5993,	 value: 0
virtual mem: 55543,	physical mem: 58359,	 value: 61
virtual mem: 50361,	physical mem: 14009,	 value: 0
virtual mem: 6480,	physical mem: 29008,	 value: 0
virtual mem: 14042,	physical mem: 31450,	 value: 13
virtual mem: 21531,	physical mem: 52251,	 value: 6
virtual mem: 39195,	physical mem: 55579,	 value: 70
virtual mem: 37511,	physical mem: 21383,	 value: -95
virtual mem: 23696,	physical mem: 54928,	 value: 0
virtual mem: 27440,	physical mem: 15664,	 value: 0
virtual mem: 28201,	physical mem: 34857,	 value: 0
virtual mem: 23072,	physical mem: 35872,	 value: 0
virtual mem: 7814,	physical mem: 57990,	 value: 7
virtual mem: 6552,	physical mem: 29080,	 value: 0
virtual mem: 43637,	physical mem: 12661,	 value: 0
virtual mem: 35113,	physical mem: 39721,	 value: 0
virtual mem: 34890,	physical mem: 26698,	 value: 34
virtual mem: 61297,	physical mem: 42353,	 value: 0
virtual mem: 45633,	physical mem: 7745,	 value: 0
virtual mem: 61431,	physical mem: 42487,	 value: -3
virtual mem: 46032,	physical mem: 51152,	 value: 0
virtual mem: 18774,	physical mem: 61782,	 value: 18
virtual mem: 62991,	physical mem: 22031,	 value: -125
virtual mem: 28059,	physical mem: 3483,	 value: 102
virtual mem: 35229,	physical mem: 39837,	 value: 0
virtual mem: 51230,	physical mem: 32542,	 value: 50
virtual mem: 14405,	physical mem: 5701,	 value: 0
virtual mem: 52242,	physical mem: 46610,	 value: 51
virtual mem: 43153,	physical mem: 17553,	 value: 0
virtual mem: 2709,	physical mem: 53909,	 value: 0
virtual mem: 47963,	physical mem: 25691,	 value: -42
virtual mem: 36943,	physical mem: 18255,	 value: 19
virtual mem: 54066,	physical mem: 51762,	 value: 52
virtual mem: 10054,	physical mem: 60230,	 value: 9
virtual mem: 43051,	physical mem: 17451,	 value: 10
virtual mem: 11525,	physical mem: 41477,	 value: 0
virtual mem: 17684,	physical mem: 9748,	 value: 0
virtual mem: 41681,	physical mem: 41937,	 value: 0
virtual mem: 27883,	physical mem: 44267,	 value: 58
virtual mem: 56909,	physical mem: 37453,	 value: 0
virtual mem: 45772,	physical mem: 7884,	 value: 0
virtual mem: 27496,	physical mem: 15720,	 value: 0
virtual mem: 46842,	physical mem: 55546,	 value: 45
virtual mem: 38734,	physical mem: 46926,	 value: 37
virtual mem: 28972,	physical mem: 16428,	 value: 0
virtual mem: 59684,	physical mem: 47396,	 value: 0
virtual mem: 11384,	physical mem: 54392,	 value: 0
virtual mem: 21018,	physical mem: 37658,	 value: 20
virtual mem: 2192,	physical mem: 35216,	 value: 0
virtual mem: 18384,	physical mem: 2512,	 value: 0
virtual mem: 13464,	physical mem: 36248,	 value: 0
virtual mem: 31018,	physical mem: 61994,	 value: 30
virtual mem: 62958,	physical mem: 28654,	 value: 61
virtual mem: 30611,	physical mem: 16275,	 value: -28
virtual mem: 1913,	physical mem: 33145,	 value: 0
virtual mem: 18904,	physical mem: 61912,	 value: 0
virtual mem: 26773,	physical mem: 42645,	 value: 0
virtual mem: 55491,	physical mem: 58307,	 value: 48
virtual mem: 21899,	physical mem: 24203,	 value: 98
virtual mem: 64413,	physical mem: 5021,	 value: 0
virtual mem: 47134,	physical mem: 29726,	 value: 46
virtual mem: 23172,	physical mem: 35972,	 value: 0
virtual mem: 7262,	physical mem: 43102,	 value: 7
virtual mem: 12705,	physical mem: 31137,	 value: 0
virtual mem: 7522,	physical mem: 6242,	 value: 7
virtual mem: 58815,	physical mem: 55231,	 value: 111
virtual mem: 34916,	physical mem: 26724,	 value: 0
virtual mem: 3802,	physical mem: 10202,	 value: 3
virtual mem: 58008,	physical mem: 3224,	 value: 0
virtual mem: 1239,	physical mem: 40919,	 value: 53
virtual mem: 63947,	physical mem: 21963,	 value: 114
virtual mem: 381,	physical mem: 57213,	 value: 0
virtual mem: 60734,	physical mem: 23614,	 value: 59
virtual mem: 48769,	physical mem: 32897,	 value: 0
virtual mem: 41938,	physical mem: 38866,	 value: 40
virtual mem: 38025,	physical mem: 37257,	 value: 0
virtual mem: 55099,	physical mem: 5179,	 value: -50
virtual mem: 56691,	physical mem: 13427,	 value: 92
virtual mem: 39530,	physical mem: 43370,	 value: 38
virtual mem: 59003,	physical mem: 14971,	 value: -98
virtual mem: 6029,	physical mem: 9357,	 value: 0
virtual mem: 20920,	physical mem: 39096,	 value: 0
virtual mem: 8077,	physical mem: 33933,	 value: 0
virtual mem: 42633,	physical mem: 20873,	 value: 0
virtual mem: 17443,	physical mem: 40995,	 value: 8
virtual mem: 53570,	physical mem: 834,	 value: 52
virtual mem: 22833,	physical mem: 52785,	 value: 0
virtual mem: 3782,	physical mem: 10182,	 value: 3
virtual mem: 47758,	physical mem: 56462,	 value: 46
virtual mem: 22136,	physical mem: 56696,	 value: 0
virtual mem: 22427,	physical mem: 11419,	 value: -26
virtual mem: 23867,	physical mem: 39483,	 value: 78
virtual mem: 59968,	physical mem: 10560,	 value: 0
virtual mem: 62166,	physical mem: 62422,	 value: 60
virtual mem: 6972,	physical mem: 26428,	 value: 0
virtual mem: 63684,	physical mem: 28356,	 value: 0
virtual mem: 46388,	physical mem: 50228,	 value: 0
virtual mem: 41942,	physical mem: 38870,	 value: 40
virtual mem: 36524,	physical mem: 14508,	 value: 0
virtual mem: 9323,	physical mem: 22891,	 value: 26
virtual mem: 31114,	physical mem: 62090,	 value: 30
virtual mem: 22345,	physical mem: 11337,	 value: 0
virtual mem: 46463,	physical mem: 50303,	 value: 95
virtual mem: 54671,	physical mem: 48783,	 value: 99
virtual mem: 9214,	physical mem: 48382,	 value: 8
virtual mem: 7257,	physical mem: 43097,	 value: 0
virtual mem: 33150,	physical mem: 53630,	 value: 32
virtual mem: 41565,	physical mem: 41821,	 value: 0
virtual mem: 26214,	physical mem: 49254,	 value: 25
virtual mem: 3595,	physical mem: 9995,	 value: -126
virtual mem: 17932,	physical mem: 18700,	 value: 0
virtual mem: 34660,	physical mem: 18020,	 value: 0
virtual mem: 51961,	physical mem: 27385,	 value: 0
virtual mem: 58634,	physical mem: 55050,	 value: 57
virtual mem: 57990,	physical mem: 3206,	 value: 56
virtual mem: 28848,	physical mem: 1456,	 value: 0
virtual mem: 49920,	physical mem: 59136,	 value: 0
virtual mem: 18351,	physical mem: 2479,	 value: -21
virtual mem: 53669,	physical mem: 933,	 value: 0
virtual mem: 33996,	physical mem: 42188,	 value: 0
virtual mem: 6741,	physical mem: 6741,	 value: 0
virtual mem: 64098,	physical mem: 4450,	 value: 62
virtual mem: 606,	physical mem: 17246,	 value: 0
virtual mem: 27383,	physical mem: 28919,	 value: -67
virtual mem: 63140,	physical mem: 22180,	 value: 0
virtual mem: 32228,	physical mem: 49892,	 value: 0
virtual mem: 63437,	physical mem: 17101,	 value: 0
virtual mem: 29085,	physical mem: 16541,	 value: 0
virtual mem: 65080,	physical mem: 48440,	 value: 0
virtual mem: 38753,	physical mem: 46945,	 value: 0
virtual mem: 16041,	physical mem: 21161,	 value: 0
virtual mem: 9041,	physical mem: 48209,	 value: 0
virtual mem: 42090,	physical mem: 46186,	 value: 41
virtual mem: 46388,	physical mem: 50228,	 value: 0
virtual mem: 63650,	physical mem: 28322,	 value: 62
virtual mem: 36636,	physical mem: 35612,	 value: 0
virtual mem: 21947,	physical mem: 24251,	 value: 110
virtual mem: 19833,	physical mem: 36473,	 value: 0
virtual mem: 36464,	physical mem: 14448,	 value: 0
virtual mem: 8541,	physical mem: 20061,	 value: 0
virtual mem: 12712,	physical mem: 31144,	 value: 0
virtual mem: 48955,	physical mem: 50491,	 value: -50
virtual mem: 39206,	physical mem: 55590,	 value: 38
virtual mem: 15578,	physical mem: 31962,	 value: 15
virtual mem: 49205,	physical mem: 8501,	 value: 0
virtual mem: 7731,	physical mem: 57907,	 value: -116
virtual mem: 43046,	physical mem: 17446,	 value: 42
virtual mem: 60498,	physical mem: 7250,	 value: 59
virtual mem: 9237,	physical mem: 22805,	 value: 0
virtual mem: 47706,	physical mem: 56410,	 value: 46
virtual mem: 43973,	physical mem: 57541,	 value: 0
virtual mem: 42008,	physical mem: 46104,	 value: 0
virtual mem: 27460,	physical mem: 15684,	 value: 0
virtual mem: 24999,	physical mem: 52647,	 value: 105
virtual mem: 51933,	physical mem: 27357,	 value: 0
virtual mem: 34070,	physical mem: 60950,	 value: 33
virtual mem: 65155,	physical mem: 48515,	 value: -96
virtual mem: 59955,	physical mem: 10547,	 value: -116
virtual mem: 9277,	physical mem: 22845,	 value: 0
virtual mem: 20420,	physical mem: 16836,	 value: 0
virtual mem: 44860,	physical mem: 13116,	 value: 0
virtual mem: 50992,	physical mem: 42800,	 value: 0
virtual mem: 10583,	physical mem: 27479,	 value: 85
virtual mem: 57751,	physical mem: 61335,	 value: 101
virtual mem: 23195,	physical mem: 35995,	 value: -90
virtual mem: 27227,	physical mem: 28763,	 value: -106
virtual mem: 42816,	physical mem: 19520,	 value: 0
virtual mem: 58219,	physical mem: 34155,	 value: -38
virtual mem: 37606,	physical mem: 21478,	 value: 36
virtual mem: 18426,	physical mem: 2554,	 value: 17
virtual mem: 21238,	physical mem: 37878,	 value: 20
virtual mem: 11983,	physical mem: 59855,	 value: -77
virtual mem: 48394,	physical mem: 1802,	 value: 47
virtual mem: 11036,	physical mem: 39964,	 value: 0
virtual mem: 30557,	physical mem: 16221,	 value: 0
virtual mem: 23453,	physical mem: 20637,	 value: 0
virtual mem: 49847,	physical mem: 31671,	 value: -83
virtual mem: 30032,	physical mem: 592,	 value: 0
virtual mem: 48065,	physical mem: 25793,	 value: 0
virtual mem: 6957,	physical mem: 26413,	 value: 0
virtual mem: 2301,	physical mem: 35325,	 value: 0
virtual mem: 7736,	physical mem: 57912,	 value: 0
virtual mem: 31260,	physical mem: 23324,	 value: 0
virtual mem: 17071,	physical mem: 175,	 value: -85
virtual mem: 8940,	physical mem: 46572,	 value: 0
virtual mem: 9929,	physical mem: 44745,	 value: 0
virtual mem: 45563,	physical mem: 46075,	 value: 126
virtual mem: 12107,	physical mem: 2635,	 value: -46
